device_id,device_type,model_year,device_age,power_consumption,energy_savings_yr,co2_saved_kg_yr,region,recycling_rate
LP21NA15988,Laptop,2021,3,52,43.8,17.5,North America,0.87
LP21NA57875,Laptop,2021,3,49,9.9,3.9,North America,0.88
LP21NA57237,Laptop,2021,3,47,1.3,0.5,North America,0.87
LP21AS28735,Laptop,2021,3,52,34.2,20.5,Asia,0.87
DT21NA11492,Desktop,2021,3,77,12.8,5.1,North America,0.97
LP21AS15507,Laptop,2021,3,50,11.9,7.1,Asia,0.87
LP21AS38097,Laptop,2021,3,53,56.1,33.7,Asia,0.86
LP21AS49544,Laptop,2021,3,54,48.2,28.9,Asia,0.89
LP21NA78142,Laptop,2021,3,52,15.6,6.2,North America,0.89
LP21NA75133,Laptop,2021,3,52,44.8,17.9,North America,0.89
LP21AS66771,Laptop,2021,3,47,9.9,6,Asia,0.87
LP21AS28851,Laptop,2021,3,48,10.1,6.1,Asia,0.89
LP21AS28888,Laptop,2021,3,50,7.3,4.4,Asia,0.88
LP21NA49135,Laptop,2021,3,48,3.3,1.3,North America,0.87
LP21NA63699,Laptop,2021,3,50,17.3,6.9,North America,0.87
LP21AS35121,Laptop,2021,3,51,12,7.2,Asia,0.87
LP21AS99116,Laptop,2021,3,49,28.6,17.2,Asia,0.88
DT21NA52895,Desktop,2021,3,82,23.6,9.5,North America,0.94
LP21NA92914,Laptop,2021,3,49,13.9,5.6,North America,0.88
LP21AS40767,Laptop,2021,3,49,18.9,11.4,Asia,0.88
LP21AS99279,Laptop,2021,3,47,29,17.4,Asia,0.88
LP21AS73753,Laptop,2021,3,50,6.2,3.7,Asia,0.89
LP21AS74469,Laptop,2021,3,46,10.5,6.3,Asia,0.89
LP21AS56553,Laptop,2021,3,46,19.9,11.9,Asia,0.86
LP21AS74228,Laptop,2021,3,52,46.7,28,Asia,0.88
LP21AS92916,Laptop,2021,3,49,25.8,15.5,Asia,0.86
LP21EU76582,Laptop,2021,3,49,3.3,0.8,Europe,0.87
DT21NA69148,Desktop,2021,3,75,13.2,5.3,North America,0.95
LP21AS21328,Laptop,2021,3,48,13.4,8.1,Asia,0.88
LP21NA20159,Laptop,2021,3,49,26.4,10.6,North America,0.85
LP21EU66567,Laptop,2021,3,45,27.5,6.9,Europe,0.87
LP21EU93833,Laptop,2021,3,48,43.3,10.8,Europe,0.87
LP21AS83644,Laptop,2021,3,49,34.7,20.8,Asia,0.86
LP21AS46560,Laptop,2021,3,51,23.8,14.3,Asia,0.88
LP21AS31968,Laptop,2021,3,48,15,9,Asia,0.88
LP21AS24628,Laptop,2021,3,50,11.6,7,Asia,0.87
LP21AS15803,Laptop,2021,3,47,23,13.8,Asia,0.89
LP21AS96438,Laptop,2021,3,50,24.8,14.9,Asia,0.87
LP21AS55119,Laptop,2021,3,50,3.4,2,Asia,0.86
LP21NA96931,Laptop,2021,3,46,20.6,8.3,North America,0.87
LP21AS81427,Laptop,2021,3,47,19.9,12,Asia,0.87
LP21NA95463,Laptop,2021,3,50,12.3,4.9,North America,0.89
LP21AS35589,Laptop,2021,3,54,19.9,12,Asia,0.87
DT21AS49174,Desktop,2021,3,82,15.7,9.4,Asia,0.97
LP21NA44412,Laptop,2021,3,49,31.2,12.5,North America,0.87
LP21AS65143,Laptop,2021,3,49,19.4,11.6,Asia,0.87
DT21AS80964,Desktop,2021,3,80,29.6,17.7,Asia,0.94
LP21NA34363,Laptop,2021,3,46,20.5,8.2,North America,0.88
LP21NA72477,Laptop,2021,3,47,-4.8,-1.9,North America,0.89
LP21NA35156,Laptop,2021,3,47,27.5,11,North America,0.88
LP21EU45149,Laptop,2021,3,49,18.3,4.6,Europe,0.87
DT21AS97994,Desktop,2021,3,78,31.7,19,Asia,0.95
DT21AS80801,Desktop,2021,3,78,22.2,13.3,Asia,0.95
LP21AS21311,Laptop,2021,3,52,41.9,25.2,Asia,0.86
LP21NA88982,Laptop,2021,3,51,58.6,23.4,North America,0.88
LP21EU89517,Laptop,2021,3,51,3.6,0.9,Europe,0.89
LP21NA38994,Laptop,2021,3,49,7.6,3,North America,0.87
LP21AS37284,Laptop,2021,3,49,30.8,18.5,Asia,0.86
LP21AS59479,Laptop,2021,3,51,33,19.8,Asia,0.87
LP21NA21852,Laptop,2021,3,48,18,7.2,North America,0.86
LP21EU44198,Laptop,2021,3,47,39.1,9.8,Europe,0.88
LP21NA28254,Laptop,2021,3,49,9.2,3.7,North America,0.86
LP21NA74167,Laptop,2021,3,47,17.1,6.9,North America,0.86
LP21AS61277,Laptop,2021,3,50,8.3,5,Asia,0.89
LP21NA14391,Laptop,2021,3,51,35,14,North America,0.89
LP21NA44698,Laptop,2021,3,49,34.7,13.9,North America,0.87
LP21NA10735,Laptop,2021,3,48,28,11.2,North America,0.87
LP21NA96797,Laptop,2021,3,50,27.7,11.1,North America,0.86
LP21AS31149,Laptop,2021,3,46,31.7,19,Asia,0.88
LP21AS31272,Laptop,2021,3,50,23.8,14.3,Asia,0.88
LP21AS10076,Laptop,2021,3,48,61.4,36.8,Asia,0.87
LP21AS54477,Laptop,2021,3,50,16.8,10.1,Asia,0.86
LP21NA73490,Laptop,2021,3,49,29.7,11.9,North America,0.88
DT21AS95023,Desktop,2021,3,80,27.2,16.3,Asia,0.95
LP21NA97273,Laptop,2021,3,47,33.9,13.6,North America,0.86
LP21NA26848,Laptop,2021,3,51,35.7,14.3,North America,0.87
LP21NA16105,Laptop,2021,3,47,5.7,2.3,North America,0.89
DT21NA32471,Desktop,2021,3,80,32.3,12.9,North America,0.96
LP21AS29397,Laptop,2021,3,53,26.4,15.8,Asia,0.89
LP21AS74387,Laptop,2021,3,49,34.9,20.9,Asia,0.88
DT21AS90442,Desktop,2021,3,78,25.3,15.2,Asia,0.95
LP21EU40504,Laptop,2021,3,52,28.5,7.1,Europe,0.87
LP21NA23246,Laptop,2021,3,53,41.7,16.7,North America,0.87
LP21AS54989,Laptop,2021,3,51,11.6,7,Asia,0.86
LP21EU86809,Laptop,2021,3,53,42.2,10.5,Europe,0.88
LP21EU33103,Laptop,2021,3,48,19.9,5,Europe,0.88
LP21AS72804,Laptop,2021,3,53,61.8,37.1,Asia,0.89
DT21NA48153,Desktop,2021,3,81,27.9,11.2,North America,0.94
LP21AS72663,Laptop,2021,3,53,22.6,13.6,Asia,0.88
LP21AS62452,Laptop,2021,3,46,2.3,1.4,Asia,0.87
DT21NA92713,Desktop,2021,3,81,54.8,21.9,North America,0.92
LP21NA71684,Laptop,2021,3,47,12.7,5.1,North America,0.86
LP21AS51661,Laptop,2021,3,51,51.8,31.1,Asia,0.88
DT21EU36975,Desktop,2021,3,75,15.5,3.9,Europe,0.97
LP21AS47047,Laptop,2021,3,48,6.6,4,Asia,0.89
LP21NA23785,Laptop,2021,3,50,29.5,11.8,North America,0.87
LP21AS73563,Laptop,2021,3,47,19.1,11.5,Asia,0.87
LP21EU84226,Laptop,2021,3,49,44.2,11.1,Europe,0.86
LP21NA46726,Laptop,2021,3,51,37.1,14.8,North America,0.87
DT21NA60523,Desktop,2021,3,82,38.6,15.4,North America,0.94
DT21EU80301,Desktop,2021,3,78,11,2.8,Europe,0.95
DT21AS50689,Desktop,2021,3,77,8.9,5.3,Asia,0.93
LP21AS75871,Laptop,2021,3,49,1.6,1,Asia,0.87
LP21AS11933,Laptop,2021,3,51,32.4,19.4,Asia,0.89
LP21NA97763,Laptop,2021,3,51,50.4,20.2,North America,0.86
LP21NA17560,Laptop,2021,3,52,44.6,17.9,North America,0.87
LP21AS32430,Laptop,2021,3,49,21.1,12.7,Asia,0.86
LP21AS28279,Laptop,2021,3,50,23.7,14.2,Asia,0.86
DT21AS70159,Desktop,2021,3,79,22.6,13.5,Asia,0.95
LP21AS25129,Laptop,2021,3,52,30.7,18.4,Asia,0.89
LP21NA41163,Laptop,2021,3,46,0.8,0.3,North America,0.89
LP21AS19042,Laptop,2021,3,51,18.8,11.3,Asia,0.87
LP21EU42628,Laptop,2021,3,52,23.6,5.9,Europe,0.86
DT21AS93750,Desktop,2021,3,80,2,1.2,Asia,0.96
LP21NA68767,Laptop,2021,3,50,36.3,14.5,North America,0.87
LP21NA74798,Laptop,2021,3,48,8.1,3.2,North America,0.88
LP21NA80668,Laptop,2021,3,50,34.1,13.6,North America,0.87
LP21EU55772,Laptop,2021,3,49,22,5.5,Europe,0.89
LP21NA99841,Laptop,2021,3,49,37.3,14.9,North America,0.89
LP21AS50940,Laptop,2021,3,51,15.5,9.3,Asia,0.88
DT21AS75122,Desktop,2021,3,76,38.5,23.1,Asia,0.92
DT21AS88787,Desktop,2021,3,82,19.4,11.7,Asia,0.95
LP21NA64949,Laptop,2021,3,49,29.5,11.8,North America,0.87
LP21NA71517,Laptop,2021,3,46,8.1,3.2,North America,0.89
LP21AS69165,Laptop,2021,3,47,15.6,9.4,Asia,0.87
LP21AS27124,Laptop,2021,3,50,13.5,8.1,Asia,0.86
LP21AS57341,Laptop,2021,3,48,7.5,4.5,Asia,0.88
LP21AS91884,Laptop,2021,3,50,23.9,14.3,Asia,0.88
LP21NA32550,Laptop,2021,3,49,30.8,12.3,North America,0.86
LP21AS18585,Laptop,2021,3,52,16.6,10,Asia,0.88
DT21AS28637,Desktop,2021,3,81,20.2,12.1,Asia,0.97
DT21AS62481,Desktop,2021,3,75,0.9,0.5,Asia,0.97
LP21NA28577,Laptop,2021,3,48,50.2,20.1,North America,0.88
LP21EU46256,Laptop,2021,3,51,9.6,2.4,Europe,0.86
LP21AS92781,Laptop,2021,3,47,27.8,16.7,Asia,0.86
LP21AS35346,Laptop,2021,3,48,45.2,27.1,Asia,0.85
LP21AS69015,Laptop,2021,3,48,8.8,5.3,Asia,0.88
LP21EU51450,Laptop,2021,3,49,14.7,3.7,Europe,0.88
LP21AS82521,Laptop,2021,3,48,37.3,22.4,Asia,0.88
LP21AS19330,Laptop,2021,3,47,19.2,11.5,Asia,0.89
LP21NA52310,Laptop,2021,3,48,17.2,6.9,North America,0.85
LP21AS14076,Laptop,2021,3,53,16.1,9.7,Asia,0.87
LP21EU51712,Laptop,2021,3,48,7.6,1.9,Europe,0.87
DT21AS47571,Desktop,2021,3,77,21.8,13.1,Asia,0.93
LP21NA19166,Laptop,2021,3,53,52,20.8,North America,0.88
DT21AS77410,Desktop,2021,3,78,25.6,15.4,Asia,0.94
LP21NA34055,Laptop,2021,3,49,14.7,5.9,North America,0.86
LP21AS99279,Laptop,2021,3,48,25.7,15.4,Asia,0.87
LP21EU53776,Laptop,2021,3,46,19.2,4.8,Europe,0.86
LP21EU20972,Laptop,2021,3,49,16.1,4,Europe,0.86
LP21AS20682,Laptop,2021,3,49,28.4,17,Asia,0.87
LP21AS68675,Laptop,2021,3,46,19.7,11.8,Asia,0.89
LP21AS39121,Laptop,2021,3,49,44.5,26.7,Asia,0.88
LP21AS22763,Laptop,2021,3,51,30.2,18.1,Asia,0.87
LP21NA44268,Laptop,2021,3,50,48.1,19.2,North America,0.88
LP21AS10285,Laptop,2021,3,51,32.3,19.4,Asia,0.86
DT21EU15713,Desktop,2021,3,77,13.2,3.3,Europe,0.96
DT21AS48396,Desktop,2021,3,80,37.5,22.5,Asia,0.95
DT21NA10384,Desktop,2021,3,80,44.4,17.8,North America,0.96
LP21AS12872,Laptop,2021,3,49,11.2,6.7,Asia,0.87
LP21NA35075,Laptop,2021,3,46,3,1.2,North America,0.87
LP21AS60472,Laptop,2021,3,52,27.9,16.7,Asia,0.87
LP21EU81024,Laptop,2021,3,48,28.3,7.1,Europe,0.86
LP21AS56143,Laptop,2021,3,49,23,13.8,Asia,0.86
LP21AS68300,Laptop,2021,3,50,26.6,15.9,Asia,0.88
LP21AS31784,Laptop,2021,3,49,41.5,24.9,Asia,0.87
LP21AS35204,Laptop,2021,3,52,30.7,18.4,Asia,0.86
LP21AS14634,Laptop,2021,3,47,4.9,3,Asia,0.88
LP21NA40141,Laptop,2021,3,48,13.7,5.5,North America,0.87
DT21AS40117,Desktop,2021,3,81,8.3,5,Asia,0.96
LP21AS75841,Laptop,2021,3,49,9.9,5.9,Asia,0.89
DT21NA77078,Desktop,2021,3,80,13.3,5.3,North America,0.97
LP21AS51734,Laptop,2021,3,50,5.4,3.2,Asia,0.89
LP21NA62654,Laptop,2021,3,53,31.6,12.7,North America,0.87
LP21NA74739,Laptop,2021,3,48,13.9,5.6,North America,0.87
LP21AS90388,Laptop,2021,3,51,50.9,30.5,Asia,0.87
DT21AS12477,Desktop,2021,3,79,48.9,29.3,Asia,0.95
LP21EU23111,Laptop,2021,3,47,22.5,5.6,Europe,0.86
LP21NA67090,Laptop,2021,3,51,6.7,2.7,North America,0.86
LP21AS48865,Laptop,2021,3,52,23,13.8,Asia,0.87
LP21AS56604,Laptop,2021,3,45,16.5,9.9,Asia,0.89
LP21NA97879,Laptop,2021,3,48,29,11.6,North America,0.88
DT21AS90507,Desktop,2021,3,79,41.5,24.9,Asia,0.96
LP21NA33132,Laptop,2021,3,50,15.7,6.3,North America,0.86
LP21NA93141,Laptop,2021,3,53,30.4,12.2,North America,0.88
LP21EU97075,Laptop,2021,3,52,26.3,6.6,Europe,0.89
LP21AS65334,Laptop,2021,3,50,40.3,24.2,Asia,0.86
LP21NA55847,Laptop,2021,3,48,33.5,13.4,North America,0.87
DT21AS52233,Desktop,2021,3,76,29,17.4,Asia,0.94
DT21AS68042,Desktop,2021,3,77,1.4,0.8,Asia,0.95
LP21AS81871,Laptop,2021,3,52,19.8,11.9,Asia,0.86
LP21NA74653,Laptop,2021,3,49,39.1,15.6,North America,0.87
LP21AS83957,Laptop,2021,3,48,20.1,12.1,Asia,0.86
LP21NA92675,Laptop,2021,3,49,25.5,10.2,North America,0.87
LP21NA11566,Laptop,2021,3,47,36.7,14.7,North America,0.88
LP21AS14656,Laptop,2021,3,48,37.2,22.3,Asia,0.89
LP21AS75975,Laptop,2021,3,48,31.6,19,Asia,0.87
LP21NA28690,Laptop,2021,3,49,11.1,4.5,North America,0.88
LP21NA48015,Laptop,2021,3,49,11.6,4.6,North America,0.88
LP21AS14200,Laptop,2021,3,48,39.2,23.5,Asia,0.87
LP21AS74567,Laptop,2021,3,46,10.6,6.4,Asia,0.85
LP21AS33177,Laptop,2021,3,46,3.9,2.4,Asia,0.86
LP21AS16408,Laptop,2021,3,49,11.1,6.7,Asia,0.89
LP21NA12209,Laptop,2021,3,47,10.5,4.2,North America,0.87
LP21NA77307,Laptop,2021,3,49,38.8,15.5,North America,0.86
LP21EU71832,Laptop,2021,3,47,30.7,7.7,Europe,0.87
LP21NA31773,Laptop,2021,3,51,37.4,15,North America,0.89
LP21AS82469,Laptop,2021,3,48,22.2,13.3,Asia,0.88
DT21NA60900,Desktop,2021,3,74,1.7,0.7,North America,0.94
LP21AS62301,Laptop,2021,3,50,19.6,11.7,Asia,0.85
DT21AS20032,Desktop,2021,3,79,43.1,25.9,Asia,0.95
LP21AS99223,Laptop,2021,3,47,24.5,14.7,Asia,0.87
LP21AS34236,Laptop,2021,3,50,3.3,2,Asia,0.85
LP21NA53526,Laptop,2021,3,53,39,15.6,North America,0.85
DT21AS82758,Desktop,2021,3,83,43.4,26,Asia,0.97
LP21NA22864,Laptop,2021,3,47,15,6,North America,0.87
DT21AS65309,Desktop,2021,3,78,20.5,12.3,Asia,0.96
LP21EU62294,Laptop,2021,3,48,14,3.5,Europe,0.87
LP21AS62561,Laptop,2021,3,49,17,10.2,Asia,0.87
LP21AS94992,Laptop,2021,3,46,15.8,9.5,Asia,0.87
LP21NA60050,Laptop,2021,3,48,0.8,0.3,North America,0.87
LP21AS58972,Laptop,2021,3,52,13,7.8,Asia,0.88
DT21AS70393,Desktop,2021,3,83,70.8,42.5,Asia,0.96
DT21AS93314,Desktop,2021,3,79,7,4.2,Asia,0.96
LP21AS69856,Laptop,2021,3,52,55,33,Asia,0.87
DT21NA54780,Desktop,2021,3,76,20.6,8.2,North America,0.95
LP21NA32356,Laptop,2021,3,50,27.4,11,North America,0.87
LP21NA68887,Laptop,2021,3,52,34.3,13.7,North America,0.87
LP21AS90809,Laptop,2021,3,50,11.9,7.1,Asia,0.86
LP21EU84394,Laptop,2021,3,50,7.5,1.9,Europe,0.87
LP21NA98608,Laptop,2021,3,45,6,2.4,North America,0.88
LP21AS84024,Laptop,2021,3,50,14.2,8.5,Asia,0.87
LP21EU38634,Laptop,2021,3,51,30.8,7.7,Europe,0.86
LP21AS53395,Laptop,2021,3,49,30.5,18.3,Asia,0.87
LP21AS64942,Laptop,2021,3,52,25.4,15.3,Asia,0.87
LP21NA29536,Laptop,2021,3,46,10.4,4.2,North America,0.87
DT21NA60292,Desktop,2021,3,78,13.9,5.6,North America,0.97
LP21NA85301,Laptop,2021,3,52,29.1,11.6,North America,0.87
LP21NA28713,Laptop,2021,3,49,11.7,4.7,North America,0.86
LP21AS25494,Laptop,2021,3,51,3.4,2,Asia,0.88
DT21NA34287,Desktop,2021,3,80,20,8,North America,0.96
DT21NA60628,Desktop,2021,3,79,19.7,7.9,North America,0.95
LP21NA89621,Laptop,2021,3,46,13.7,5.5,North America,0.86
LP21AS64422,Laptop,2021,3,51,43.3,26,Asia,0.88
LP21AS93095,Laptop,2021,3,50,4.7,2.8,Asia,0.87
DT21AS28216,Desktop,2021,3,82,28.3,17,Asia,0.95
LP21EU21672,Laptop,2021,3,46,23.4,5.8,Europe,0.89
LP21AS16054,Laptop,2021,3,54,8.7,5.2,Asia,0.88
DT21NA49350,Desktop,2021,3,79,14,5.6,North America,0.92
LP21AS87583,Laptop,2021,3,51,61,36.6,Asia,0.88
LP21NA17647,Laptop,2021,3,49,15,6,North America,0.87
LP21AS19663,Laptop,2021,3,46,8.6,5.2,Asia,0.87
DT21NA29431,Desktop,2021,3,79,22.2,8.9,North America,0.94
DT21AS64292,Desktop,2021,3,79,38.1,22.8,Asia,0.95
LP21AS72972,Laptop,2021,3,49,6.6,4,Asia,0.86
LP21NA19074,Laptop,2021,3,50,25.7,10.3,North America,0.86
LP21AS22646,Laptop,2021,3,50,37.3,22.4,Asia,0.89
LP21AS16484,Laptop,2021,3,47,12.8,7.7,Asia,0.89
LP21NA21417,Laptop,2021,3,51,21.2,8.5,North America,0.87
DT21AS99288,Desktop,2021,3,79,54,32.4,Asia,0.94
LP21NA56401,Laptop,2021,3,50,41.8,16.7,North America,0.88
LP21AS53684,Laptop,2021,3,51,47,28.2,Asia,0.87
LP21EU83013,Laptop,2021,3,54,31.2,7.8,Europe,0.88
LP21EU93987,Laptop,2021,3,51,31.3,7.8,Europe,0.88
LP21NA34509,Laptop,2021,3,49,19.1,7.6,North America,0.88
LP21NA38646,Laptop,2021,3,50,33,13.2,North America,0.87
LP21NA75647,Laptop,2021,3,48,4.9,1.9,North America,0.87
LP21NA40205,Laptop,2021,3,49,40.1,16.1,North America,0.89
LP21AS40979,Laptop,2021,3,54,34.6,20.8,Asia,0.88
LP21EU77486,Laptop,2021,3,50,29.5,7.4,Europe,0.87
LP21AS67782,Laptop,2021,3,48,0.5,0.3,Asia,0.87
LP21NA57258,Laptop,2021,3,49,34,13.6,North America,0.89
LP21AS74133,Laptop,2021,3,52,23.7,14.2,Asia,0.87
LP21NA12451,Laptop,2021,3,49,18.7,7.5,North America,0.88
LP21NA52536,Laptop,2021,3,52,48.6,19.4,North America,0.86
LP21AS18602,Laptop,2021,3,51,25,15,Asia,0.88
LP21NA85398,Laptop,2021,3,50,33.6,13.5,North America,0.88
DT21AS55635,Desktop,2021,3,81,20,12,Asia,0.96
LP21NA38767,Laptop,2021,3,47,26.5,10.6,North America,0.86
LP21AS77916,Laptop,2021,3,48,3.6,2.2,Asia,0.86
LP21AS21253,Laptop,2021,3,52,4.7,2.8,Asia,0.86
LP21NA75828,Laptop,2021,3,49,7.2,2.9,North America,0.86
LP21NA20759,Laptop,2021,3,52,24.7,9.9,North America,0.88
LP21AS89410,Laptop,2021,3,49,33.6,20.1,Asia,0.86
LP21AS60598,Laptop,2021,3,50,17.5,10.5,Asia,0.87
LP21NA32942,Laptop,2021,3,49,23.2,9.3,North America,0.87
LP21NA59509,Laptop,2021,3,51,40.9,16.4,North America,0.88
LP21AS30141,Laptop,2021,3,48,22.6,13.5,Asia,0.88
DT21EU21447,Desktop,2021,3,82,43.3,10.8,Europe,0.95
LP21AS83702,Laptop,2021,3,46,25.7,15.4,Asia,0.87
LP21NA65660,Laptop,2021,3,49,28.3,11.3,North America,0.87
LP21AS44336,Laptop,2021,3,48,21.2,12.7,Asia,0.88
DT21AS51722,Desktop,2021,3,78,20.3,12.2,Asia,0.94
LP21NA90284,Laptop,2021,3,45,27.6,11.1,North America,0.87
LP21NA52191,Laptop,2021,3,49,6.9,2.8,North America,0.86
DT21EU79271,Desktop,2021,3,77,8.4,2.1,Europe,0.96
LP21NA47015,Laptop,2021,3,47,3.5,1.4,North America,0.86
LP21AS24520,Laptop,2021,3,52,23.5,14.1,Asia,0.87
LP21NA15676,Laptop,2021,3,48,22.7,9.1,North America,0.89
LP21EU22616,Laptop,2021,3,49,34.2,8.5,Europe,0.88
DT21AS60293,Desktop,2021,3,82,37.6,22.6,Asia,0.96
LP21EU71394,Laptop,2021,3,49,6.6,1.7,Europe,0.87
LP21AS75206,Laptop,2021,3,46,-1.3,-0.8,Asia,0.86
LP21EU86606,Laptop,2021,3,52,34.7,8.7,Europe,0.88
LP21NA35561,Laptop,2021,3,50,22.7,9.1,North America,0.88
DT21AS10345,Desktop,2021,3,82,6.7,4,Asia,0.96
LP21NA50579,Laptop,2021,3,48,37.9,15.2,North America,0.89
LP21NA16978,Laptop,2021,3,49,25.3,10.1,North America,0.89
LP21NA27413,Laptop,2021,3,50,29.3,11.7,North America,0.89
LP21AS13990,Laptop,2021,3,50,15.3,9.2,Asia,0.88
LP21NA25217,Laptop,2021,3,49,26.4,10.5,North America,0.87
LP21NA74674,Laptop,2021,3,48,11.7,4.7,North America,0.86
LP21NA70778,Laptop,2021,3,46,15.9,6.3,North America,0.89
LP21AS50278,Laptop,2021,3,49,19.6,11.8,Asia,0.88
LP21NA59098,Laptop,2021,3,53,18.3,7.3,North America,0.88
LP21NA59266,Laptop,2021,3,52,30.8,12.3,North America,0.86
LP21AS85132,Laptop,2021,3,51,14.4,8.6,Asia,0.88
LP21NA18724,Laptop,2021,3,48,20.7,8.3,North America,0.88
LP21AS40974,Laptop,2021,3,49,39.8,23.9,Asia,0.86
DT21EU45719,Desktop,2021,3,77,15.2,3.8,Europe,0.94
LP21NA90038,Laptop,2021,3,50,24.6,9.8,North America,0.86
LP21NA16005,Laptop,2021,3,53,52.6,21,North America,0.87
LP21NA13816,Laptop,2021,3,50,14.6,5.8,North America,0.86
LP21NA92834,Laptop,2021,3,50,19.4,7.8,North America,0.87
LP21NA94475,Laptop,2021,3,49,3.2,1.3,North America,0.87
LP21AS24923,Laptop,2021,3,51,26.7,16,Asia,0.87
LP21NA34319,Laptop,2021,3,49,3.2,1.3,North America,0.86
LP21NA55809,Laptop,2021,3,50,12.5,5,North America,0.88
LP21NA25208,Laptop,2021,3,49,28.8,11.5,North America,0.87
DT21NA53613,Desktop,2021,3,77,20.7,8.3,North America,0.94
LP21AS39619,Laptop,2021,3,45,2.3,1.4,Asia,0.87
LP21AS31817,Laptop,2021,3,49,14.2,8.5,Asia,0.86
LP21EU57900,Laptop,2021,3,50,21.9,5.5,Europe,0.86
LP21AS92821,Laptop,2021,3,47,12.4,7.5,Asia,0.87
DT21AS95925,Desktop,2021,3,74,9.8,5.9,Asia,0.97
LP21NA16927,Laptop,2021,3,47,21.1,8.4,North America,0.86
LP21NA95165,Laptop,2021,3,49,36.6,14.7,North America,0.88
LP21AS31272,Laptop,2021,3,53,42.6,25.5,Asia,0.86
LP21AS51812,Laptop,2021,3,47,34.8,20.9,Asia,0.87
LP21EU68980,Laptop,2021,3,50,37.4,9.3,Europe,0.86
LP21AS50797,Laptop,2021,3,50,21.7,13,Asia,0.87
LP21NA16652,Laptop,2021,3,50,29.9,11.9,North America,0.89
LP21NA70535,Laptop,2021,3,49,26.1,10.4,North America,0.86
LP21AS64145,Laptop,2021,3,52,12.1,7.2,Asia,0.88
LP21NA91471,Laptop,2021,3,48,26.7,10.7,North America,0.88
LP21AS38960,Laptop,2021,3,46,31.4,18.9,Asia,0.86
LP21EU86986,Laptop,2021,3,52,33.4,8.3,Europe,0.87
LP21NA49134,Laptop,2021,3,48,29.9,12,North America,0.86
DT21NA88000,Desktop,2021,3,77,41.9,16.8,North America,0.95
LP21NA33987,Laptop,2021,3,52,48.5,19.4,North America,0.87
DT21AS59640,Desktop,2021,3,74,33.3,20,Asia,0.97
LP21NA21628,Laptop,2021,3,48,13,5.2,North America,0.88
LP21EU79012,Laptop,2021,3,52,21.8,5.5,Europe,0.87
LP21AS98026,Laptop,2021,3,49,34.3,20.6,Asia,0.86
LP21AS46616,Laptop,2021,3,49,21.2,12.7,Asia,0.88
DT21AS63689,Desktop,2021,3,78,6.4,3.8,Asia,0.93
LP21NA19602,Laptop,2021,3,49,33.2,13.3,North America,0.89
LP21NA52694,Laptop,2021,3,52,29.5,11.8,North America,0.87
DT21NA12172,Desktop,2021,3,75,10.8,4.3,North America,0.93
LP21AS92604,Laptop,2021,3,50,7.5,4.5,Asia,0.87
LP21NA43575,Laptop,2021,3,50,40.9,16.4,North America,0.87
LP21AS59048,Laptop,2021,3,50,38.9,23.3,Asia,0.86
LP21EU85006,Laptop,2021,3,53,26,6.5,Europe,0.88
LP21AS53452,Laptop,2021,3,49,13.3,8,Asia,0.86
LP21EU73319,Laptop,2021,3,52,22.1,5.5,Europe,0.88
LP21AS11265,Laptop,2021,3,52,24,14.4,Asia,0.86
LP21NA64236,Laptop,2021,3,50,19.3,7.7,North America,0.87
LP21AS79122,Laptop,2021,3,47,24.9,15,Asia,0.88
LP21AS78125,Laptop,2021,3,49,51.7,31,Asia,0.86
DT21AS81983,Desktop,2021,3,80,18,10.8,Asia,0.93
LP21NA61563,Laptop,2021,3,51,29.7,11.9,North America,0.88
LP21AS76582,Laptop,2021,3,47,10.6,6.3,Asia,0.86
LP21AS61874,Laptop,2021,3,49,25.7,15.4,Asia,0.86
DT21AS22405,Desktop,2021,3,76,15.6,9.3,Asia,0.93
LP21EU44350,Laptop,2021,3,50,18,4.5,Europe,0.86
LP21AS51722,Laptop,2021,3,50,18.5,11.1,Asia,0.88
LP21EU32182,Laptop,2021,3,47,19.3,4.8,Europe,0.86
LP21AS33855,Laptop,2021,3,52,8.5,5.1,Asia,0.89
LP21EU62626,Laptop,2021,3,53,38.4,9.6,Europe,0.86
LP21NA10711,Laptop,2021,3,53,43.1,17.2,North America,0.87
DT21NA42732,Desktop,2021,3,79,7.1,2.8,North America,0.92
LP21AS35858,Laptop,2021,3,49,2.9,1.8,Asia,0.86
LP21NA15940,Laptop,2021,3,52,36.2,14.5,North America,0.86
LP21NA98393,Laptop,2021,3,49,30.1,12.1,North America,0.88
LP21AS60482,Laptop,2021,3,51,29.7,17.8,Asia,0.88
LP21EU37732,Laptop,2021,3,52,7.4,1.9,Europe,0.88
LP21AS35958,Laptop,2021,3,50,26.9,16.1,Asia,0.88
LP21NA45985,Laptop,2021,3,46,12.5,5,North America,0.87
LP21EU17379,Laptop,2021,3,45,33.3,8.3,Europe,0.87
LP21AS23548,Laptop,2021,3,46,14.5,8.7,Asia,0.87
LP21AS13486,Laptop,2021,3,53,37.8,22.7,Asia,0.87
LP21AS42770,Laptop,2021,3,45,20.9,12.5,Asia,0.89
LP21AS82857,Laptop,2021,3,50,23.4,14,Asia,0.87
LP21EU84155,Laptop,2021,3,53,50.3,12.6,Europe,0.86
LP21NA56213,Laptop,2021,3,48,26.2,10.5,North America,0.88
LP21NA80472,Laptop,2021,3,48,37.3,14.9,North America,0.88
